4935	0	7803	270	23
1323	0	344	270	895
455	0	765	270	55
9731	0	445	270	1
8044	0	1125	270	8
4447	0	80	270	8
788	0	260	270	1
300	0	6	270	12
9130	0	94	270	2
1000	0	1690	270	3
2780	0	80	270	66
3810	0	145	270	1
5115	0	428	270	1130
5115	0	145	270	3
294	0	729	270	132
19	0	1509	270	23
1896	0	329	270	6
1666	0	524	270	1
1666	0	8	270	18
411	0	400	270	4
5299	0	8060	270	8482
2562	0	1937	270	12
924	0	732	270	1
1111	0	2879	270	1
2694	0	2874	270	430
251	0	65	270	1
787	0	4735	270	178
1988	0	636	270	1
1988	0	6436	270	39
565	0	161	270	18
19	0	161	270	10
19	0	17746	270	241
400	0	445	270	36
80	0	50	270	4
21998	0	127	270	167
956	0	126	270	9
1101	0	530	270	25
642	0	729	270	30
511	0	636	270	1
511	0	50	270	1
1131	0	636	270	53
1131	0	50	270	1
66	0	74	270	14
399	0	473	270	21
7553	0	473	270	37
1086	0	577	270	7
1513	0	636	270	1
1513	0	66	270	1
182	0	5342	270	10
819	0	5342	270	10
10715	0	4511	270	18
4890	0	66	270	11
1629	0	158	270	623
1629	0	182	270	40
3810	0	21999	270	279
1522	0	1604	270	2
405	0	122	270	3
117	0	28	270	1
126	0	127	270	1
6987	0	50	270	1
345	0	3280	270	243
80	0	74	270	8
10099	0	5970	270	1
21329	0	6	270	2
21329	0	61	270	7
22000	0	111	270	2
70	0	317	270	208
1146	0	123	270	6
625	0	174	270	4
22001	0	145	270	229
599	0	960	270	112
2780	0	520	270	3
787	0	66	270	2
3167	0	20954	270	21198
7321	0	6041	270	24
6685	0	127	270	2
2100	0	897	270	2
3169	0	620	270	15
210	0	191	270	4
486	0	802	270	1
3387	0	28	270	1
238	0	451	270	306
906	0	1216	270	27
28	0	191	270	7
2489	0	2164	270	134
2859	0	2708	270	1
2004	0	1894	270	316
1666	0	13	270	1
300	0	28	270	1
3133	0	298	270	45
906	0	65	270	31
2100	0	18900	270	25
445	0	19	270	3
8137	0	6249	270	1
6919	0	463	270	9
6300	0	13	270	1
8	0	1070	270	12
1906	0	1840	270	7
5390	0	13998	270	43
10966	0	1743	270	2
70	0	122	270	1
444	0	477	270	42
73	0	3233	270	170
2489	0	221	270	31
16330	0	1431	270	13
16330	0	22004	270	91
166	0	4893	270	304
3780	0	164	270	1
204	0	12646	270	25
10966	0	11557	270	483
20464	0	10738	270	46
1301	0	12668	270	440
17731	0	25	270	24
16968	0	781	270	108
5190	0	84	270	1
7173	0	548	270	1
2832	0	13	270	31
13	0	698	270	1
7509	0	656	270	1
734	0	439	270	12
10966	0	648	270	4
2904	0	648	270	1
2089	0	1654	270	2
1253	0	1686	270	1
426	0	6	270	36
21989	0	2217	270	1
4030	0	719	270	4
539	0	841	270	2
1702	0	65	270	2
666	0	5440	270	60
2726	0	13889	270	9213
4985	0	2915	270	51
2626	0	4101	270	396
4101	0	2626	270	220
486	0	219	270	9
486	0	28	270	7
486	0	260	270	2
14371	0	11002	270	1424
9125	0	647	270	2
666	0	256	270	197
666	0	53	270	7
1132	0	1043	270	152
1360	0	21172	270	102
73	0	221	270	83
221	0	63	270	5
1429	0	1282	270	2
17791	0	2717	270	219
80	0	21	270	19
28	0	221	270	119
14163	0	50	270	1627
5411	0	5383	270	164
469	0	220	270	142
2681	0	365	270	2
221	0	65	270	1
3382	0	133	270	2
300	0	1266	270	600
2866	0	2136	270	49
240	0	2596	270	286
292	0	20982	270	6
4643	0	1937	270	1
4306	0	5573	270	3
13329	0	13323	270	47
177	0	1558	270	2
642	0	50	270	1
642	0	66	270	1
66	0	50	270	1
11789	0	50	270	1
4092	0	250	270	115
2489	0	787	270	94
65	0	63	270	7
1397	0	115	270	1
3106	0	75	270	2
788	0	787	270	3
123	0	1729	270	3
17	0	893	270	36
2820	0	2465	270	585
18988	0	18	270	153
2859	0	792	270	2
4040	0	2708	270	373
80	0	451	270	24
7592	0	28	270	1
6	0	98	270	8
16413	0	4012	270	1
3669	0	11639	270	283
4643	0	66	270	8
1026	0	1399	270	47
2870	0	2804	270	586
469	0	1937	270	521
21	0	2674	270	67
753	0	3766	270	25
2638	0	1438	270	49
1233	0	65	270	6
1233	0	977	270	1
22009	0	66	270	9
22010	0	21434	270	379
10739	0	13484	270	2958
906	0	66	270	2
19	0	122	270	2
455	0	122	270	1
19	0	401	270	23
19	0	70	270	5
411	0	397	270	2
70	0	4748	270	118
380	0	70	270	1
19	0	765	270	46
10872	0	306	270	733
972	0	219	270	1
10872	0	122	270	3
44	0	298	270	6
44	0	1241	270	16
397	0	298	270	6
1449	0	298	270	13
397	0	122	270	1
445	0	1025	270	34
455	0	70	270	1
455	0	406	270	3
608	0	122	270	2
5897	0	98	270	139
98	0	2599	270	1148
4012	0	3276	270	56
8994	0	2158	270	12
511	0	21	270	3
915	0	3908	270	1484
1443	0	70	270	2
397	0	280	270	10
14725	0	397	270	1
9769	0	1418	270	2
300	0	1194	270	289
433	0	9773	270	239
2870	0	802	270	2
278	0	348	270	342
251	0	80	270	3
5570	0	784	270	1
511	0	66	270	1
74	0	80	270	9
4102	0	74	270	5
4102	0	66	270	5
1036	0	12534	270	627
1212	0	122	270	3
951	0	70	270	1
122	0	19	270	6
19	0	406	270	21
400	0	44	270	2
839	0	400	270	6
117	0	1437	270	3
6495	0	2961	270	2
44	0	3121	270	107
14	0	13976	270	354
5700	0	1175	270	27
2820	0	636	270	57
74	0	66	270	10
894	0	25	270	3
344	0	415	270	22
19	0	44	270	20
380	0	122	270	1
406	0	128	270	52
5041	0	65	270	8
66	0	636	270	14
6871	0	5613	270	5
5633	0	3672	270	5
1301	0	18475	270	992
17646	0	1070	270	6
22014	0	719	270	5
1256	0	1255	270	1
2754	0	1999	270	28
221	0	1629	270	312
12861	0	221	270	2
251	0	98	270	1
19	0	454	271	4
344	0	415	271	36
839	0	13681	271	496
18192	0	19	271	1
22017	0	1078	271	5
5132	0	5983	271	91
5612	0	534	271	1
972	0	6794	271	38
4030	0	719	271	2
1896	0	22018	271	343
77	0	514	271	2
2	0	514	271	3
2	0	1811	271	14
641	0	70	271	1
641	0	19	271	12
2490	0	2618	271	79
7834	0	3924	271	2
904	0	21789	271	15449
473	0	7725	271	73
66	0	1125	271	12
2365	0	1437	271	114
2365	0	182	271	2
2365	0	627	271	14
407	0	122	271	1
1522	0	636	271	2
8110	0	661	271	3
28	0	65	271	32
97	0	191	271	9
6871	0	1026	271	3
709	0	14763	271	24
3850	0	598	271	1
73	0	115	271	23
19	0	280	271	14
19067	0	4655	271	7
613	0	38	271	11
2861	0	5796	271	3
3780	0	164	271	1
642	0	50	271	1
4745	0	50	271	1
3165	0	2604	271	3
637	0	10112	271	3287
4030	0	1654	271	2
2610	0	467	271	20
238	0	260	271	1
511	0	50	271	1
2870	0	802	271	1
117	0	28	271	1
3459	0	28	271	1
2272	0	976	271	51
2389	0	1446	271	10
1056	0	451	271	1
4478	0	451	271	2
1589	0	577	271	1
12262	0	577	271	1
16065	0	22023	271	16265
5796	0	3273	271	13
3393	0	5721	271	678
2861	0	2436	271	45
12692	0	2435	271	1
16188	0	230	271	3
455	0	70	271	1
7592	0	191	271	6
21	0	1927	271	9
4720	0	266	271	2
922	0	9840	271	72
1233	0	65	271	5
28	0	6800	271	1509
73	0	63	271	1
122	0	403	271	67
3423	0	1	271	1
8279	0	66	271	1
219	0	1019	271	54
219	0	28	271	3
219	0	66	271	4
8279	0	1	271	1
50	0	729	271	197
28	0	729	271	70
2694	0	729	271	12
122	0	19	271	1
400	0	399	271	63
18430	0	28	271	1
5897	0	98	271	47
1418	0	74	271	6
199	0	7592	271	393
7592	0	199	271	11
1017	0	70	271	3
406	0	7511	271	440
1227	0	2672	271	175
1101	0	115	271	1
1397	0	115	271	1
915	0	70	271	1
122	0	70	271	1
397	0	70	271	2
11279	0	1026	271	11
7670	0	420	271	72
19846	0	1214	271	1001
22029	0	847	271	1019
11156	0	7680	271	10
4981	0	265	271	7
1198	0	1234	271	29
3058	0	252	271	175
734	0	174	271	10
1515	0	401	271	41
415	0	38	271	1
120	0	453	271	6
387	0	411	271	91
641	0	445	271	29
70	0	122	271	2
44	0	1202	271	77
44	0	122	271	3
2334	0	411	271	88
765	0	19	271	3
122	0	415	271	198
397	0	400	271	2
479	0	189	271	10
19	0	401	271	24
70	0	404	271	169
2598	0	6	271	37
4237	0	122	271	3
451	0	3417	271	31
1840	0	64	271	1
839	0	445	271	22
1455	0	122	271	1
3500	0	8710	271	14
950	0	70	271	1
950	0	406	271	5
3110	0	2522	271	42
415	0	122	271	1
7859	0	397	271	156
1458	0	44	271	6
6858	0	411	271	20
5299	0	25	271	3
19	0	407	271	18
2089	0	6731	271	9
120	0	70	271	3
1951	0	19	271	10
964	0	122	271	3
2557	0	189	271	82
1444	0	19	271	16
199	0	1997	271	41
415	0	504	271	431
4247	0	627	271	3
1894	0	523	271	15
3493	0	5205	271	3
10156	0	467	271	7
10156	0	458	271	7
