0	6	5	3647	2
0	5	322	3647	7276
490	16	8	3647	1
0	10	11	3647	1
653	0	1	3647	1
73	18	178	3647	1
138	24	1112	3647	6
2	1	0	3647	1
1510	40	7848	3647	10
112	7	4	3647	1
163	6	246	3647	20
0	6	3333	3647	9494
88	6	171	3647	1
593	1	130	3647	7
130	1	593	3647	6902
0	1	2	3647	1
14	8	132	3647	5
24	22	175	3647	3
9	17	776	3647	42
88	6	551	3647	1
91	16	133	3647	1
1754	24	10	3647	5
241	3	2035	3647	17
10	5	653	3647	1
700	0	1	3647	1
901	0	137	3647	35
11	1	0	3647	1
0	12	11	3647	1
16	6	34	3647	1
163	0	4014	3647	8338
371	0	653	3647	86
133	6	91	3647	2
11	12	0	3647	1
653	4	10	3647	1
452	12	11	3647	2
6044	0	185	3647	7132
11	62	0	3647	1
132	15	27	3647	1
6	3	5	3647	1
452	4	11	3647	1
6	9	5	3647	1
11	5	452	3647	2
29	20	894	3647	23
0	1	11	3647	1
14	13	906	3647	9
175	22	24	3647	2
653	0	10	3647	1
2	4	1	3647	3
186	3	670	3647	18
138	3	1112	3647	2
38	19	472	3647	3
322	4	0	3647	5
259	16	522	3647	2
513	45	29	3647	1
2	2	0	3647	2
6608	8	657	3647	7644
1	5	2	3647	7
48	0	1792	3647	5287
11	10	0	3647	1
0	56	1489	3647	6
7971	30	302	3647	7125
5608	0	23	3647	8
145	0	22	3647	1
17	0	236	3648	16
50	102	12	3648	2
56	1	10	3648	3
224	16	29	3648	1
686	7	19	3648	1
48	6	160	3648	1
0	29	322	3648	23
0	14	2	3648	4
1	11	0	3648	3
944	10	9	3648	84
28	0	0	3648	1
1319	9	7261	3648	530
485	31	122	3648	1
1047	4	10	3648	1
0	1	2	3648	2
186	3	670	3648	2
6	6	5	3648	2
10	1	56	3648	3
2	1	0	3648	1
98	0	310	3648	3
147	1	173	3648	1
154	8	0	3648	4
204	27	10	3648	1
746	0	11	3648	2
173	1	147	3648	1
10	11	56	3648	3
6	21	5	3648	1
3	2	2	3648	1
56	7	10	3648	2
1047	2	204	3648	7
1449	17	6924	3648	105
277	1	3051	3648	9292
368	0	1777	3648	5276
1047	1	204	3648	9
522	9	73	3648	7103
1263	104	4735	3648	8895
1	67	10	3648	1
204	1	1047	3648	7368
1193	0	1315	3648	25
2	14	0	3648	2
529	0	174	3648	13
2	2	3	3648	2
10	5	1047	3648	29
56	11	10	3648	2
16	6	34	3648	1
1	14	0	3648	4
0	62	1	3648	6
1047	2	10	3648	1
24	9	210	3648	21
174	3	82	3648	6
380	0	3936	3648	10033
6	27	5	3648	1
86	0	9	3648	2
34	19	36	3648	1
1047	0	56	3648	2
9	10	944	3648	7832
56	13	10	3648	2
3051	1	277	3648	9
29	0	224	3648	6
1	5	2	3649	1
132	23	565	3649	6844
623	2	727	3649	17
48	19	160	3649	1
107	0	138	3649	1
59	0	52	3649	2
290	141	81	3649	2
8	9	240	3649	17
132	15	27	3649	1
10	5	1047	3649	1
89	17	8	3649	1
882	3	8	3649	1
140	7	41	3649	52
528	1	31	3649	14
110	10	28	3649	9
28	10	110	3649	29
10	0	1	3649	1
77	0	485	3649	6598
415	27	268	3649	6
1	11	0	3649	3
175	24	42	3649	47
1471	4	23	3649	4
899	17	142	3649	1
635	16	51	3649	1
8	9	208	3649	13
8	3	268	3649	12
658	9	622	3649	151
8	3	52	3649	1
899	7	142	3649	1
109	6	304	3649	1
110	0	0	3649	7
0	62	1	3649	4
8	3	13	3649	1
8892	0	2460	3649	6170
512	3	8	3649	1
4	4	0	3649	1
1006	8	72	3649	9
59	3	8	3649	1
10	5	204	3649	7
2	12	3	3649	2
415	3	8	3649	1
1047	4	10	3649	1
243	3	142	3649	1
553	2	303	3649	7128
670	20	122	3649	2
52	3	8	3649	1
1006	3	8	3649	1
3897	105	1	3649	1
656	0	13	3649	1
72	8	8	3649	1
6	18	68	3649	2
186	21	935	3649	21
50	102	12	3649	1
727	2	623	3649	5
2	1	3	3649	2
268	27	8	3649	1
2	169	3	3649	1
244	76	2583	3649	6022
0	14	412	3649	6722
36	6	34	3649	1
162	30	554	3649	1
4	0	1	3649	4
412	23	762	3649	2
0	5	4	3649	1
6	3	5	3649	1
2	4	1	3649	1
142	74	1675	3649	7
3	11	2	3649	1
204	1	1047	3649	4
595	4	1	3649	1
1	13	10	3649	1
368	0	1050	3649	5
52	38	8	3649	1
138	3	122	3649	1
4	21	1	3649	5
73	6	178	3649	1
662	6	2151	3649	5
427	3	8	3649	1
81	6	262	3649	1
52	12	8	3649	1
4521	6	1021	3649	2
204	4	10	3649	1
2	11	3	3649	1
670	20	138	3649	2
138	3	1112	3649	1
3	12	2	3649	1
1	67	10	3649	1
3362	3	463	3649	6630
2	2	3	3649	1
889	25	96	3649	1
4	4	23	3649	8
3	169	2	3649	1
13	6	8	3649	1
1001	0	13	3649	1
378	7	110	3649	6931
31	1	528	3649	6847
89	3	8	3649	1
23	5	1471	3649	123
87	0	806	3649	6
59	3	13	3649	1
72	0	13	3649	1
1623	0	3	3649	1
208	3	8	3649	1
1047	1	204	3649	1
1889	0	1	3649	1
6924	15	76	3649	7023
252	3	5	3649	1
722	3	122	3649	2
176	15	416	3649	3
1623	2	3	3649	1
3	1	2	3649	1
16	6	34	3649	1
1	0	400	3649	17
36	0	16	3649	1
31	7	528	3649	6836
1754	24	10	3649	1
6	33	78	3649	3
688	43	142	3649	2
7	5	11	3649	4
6	37	5	3649	1
1153	0	13	3649	1
31	14	42	3649	16
279	21	2	3649	1
2358	0	72	3649	9
415	3	268	3649	2
52	0	13	3649	1
10	13	1	3649	1
231	0	1917	3649	119
11	4	7	3649	3
629	0	1	3649	1
2684	75	27	3649	6970
1039	0	688	3649	8
155	18	7	3649	2
3	13	2	3649	1
333	9	1330	3649	2
512	9	8	3649	1
1	5	595	3649	166
1	7	2129	3649	94
746	0	11	3649	1
194	30	57	3649	1
106	0	528	3649	6636
8	8	89	3649	7
59	9	8	3649	1
0	5	110	3649	8
899	3	142	3649	1
139	44	908	3649	1
8	17	13	3649	1
85	3	8	3649	1
13	31	8	3649	1
519	7	256	3649	4
658	3	8	3649	1
249	0	74	3649	3
142	88	662	3649	4
8	8	13	3649	1
110	4	0	3649	1
6	18	5	3649	1
3	2	2	3649	1
204	7	1	3649	2
346	8	1966	3649	95
7	31	15	3649	1
951	0	31	3649	3
23	5	4	3649	2
38	0	51	3649	2
1266	0	1	3649	1
