77	0	8	334	1
271	0	131	334	3
145	0	37	334	1
337	0	91	334	1
886	0	201	334	1
964	0	297	334	361
14	0	1	334	1
6269	0	1963	334	5465
47	0	56	334	1
53	0	287	334	5
1859	0	402	334	353
259	0	37	334	44
42	0	8	334	1
161	0	639	334	489
697	0	20	334	11
137	0	812	334	1
875	0	205	334	795
1568	0	5155	334	3125
170	0	4369	334	1929
936	0	353	334	1
3349	0	687	334	561
714	0	134	334	1
0	0	626	334	2019
98	0	1516	334	2192
15	0	167	334	1
38	0	11	334	7
3919	0	104	334	76
1436	0	58	334	52
149	0	86	334	1
122	0	61	334	1
1262	0	1844	334	1126
606	0	75	334	235
421	0	793	334	4
145	0	173	334	1
1371	0	197	334	170
139	0	834	334	312
557	0	36	334	1
48	0	9	334	1
110	0	36	334	1
347	0	287	334	1
76	0	48	334	2
2440	0	1029	334	527
467	0	9	334	1
145	0	2123	334	5325
3478	0	3820	334	1754
309	0	194	334	192
52	0	9	334	1
75	0	63	334	1
143	0	108	334	4
359	0	9	334	1
5228	0	385	334	438
1060	0	0	334	1
1597	0	385	334	2
1965	0	468	334	2
3372	0	1276	334	616
541	0	30	334	1
38	0	114	334	14
144	0	1	334	1
75	0	8	334	10
334	0	1748	334	586
374	0	19	334	1
165	0	115	335	214
77	0	8	335	1
359	0	9	335	1
149	0	86	335	1
3653	0	3006	335	5155
171	0	227	335	4
3225	0	259	335	182
285	0	190	335	1
3349	0	687	335	1
45	0	20	335	2
292	0	2970	335	901
3478	0	3820	335	1
1075	0	333	335	1
149	0	656	335	519
1154	0	70	335	1
45	0	86	335	2
444	0	916	335	11
1168	0	228	335	1
52	0	228	335	3
342	0	22	335	1
110	0	36	335	1
311	0	34	335	1
1131	0	2262	335	5408
745	0	65	335	30
1371	0	197	335	1
548	0	70	335	1
104	0	2244	335	4
1144	0	91	335	2
782	0	289	335	4
545	0	383	335	1
1590	0	396	335	5
33	0	15	335	1
21	0	12	335	5
7	0	11	335	1
139	0	834	335	2
96	0	1	335	2
2150	0	30	335	30
308	0	690	335	339
20	0	754	335	485
0	0	626	335	17
22	0	342	335	1063
337	0	3145	335	5217
32	0	690	335	360
14	0	1	335	1
5216	0	116	335	1
24	0	258	335	7
22	0	395	335	16
258	0	24	335	1
1144	0	337	335	1059
52	0	9	335	1
338	0	24	336	2
1543	0	1208	336	309
348	0	1886	336	1176
142	0	1	336	1
917	0	135	336	1
217	0	409	336	264
1408	0	311	336	159
