30	13	18	334	23
77	0	8	334	1
44	2	3	334	1
271	0	131	334	7
9	11	28	334	3
53	8	347	334	1
88	20	24	334	386
32	2	16	334	1
33	1	258	334	27
864	4	1	334	1
551	3	60	334	5
145	0	37	334	1
127	31	64	334	1
337	0	91	334	1
18	13	30	334	19
19	6	17	334	1
267	23	8	334	1
91	1	101	334	1
2843	35	585	334	4677
2	2	9	334	1
40	27	33	334	2
109	3	0	334	1
54	21	1760	334	138
1897	1	469	334	38
41	15	37	334	107
886	0	201	334	1
102	2	842	334	73
107	36	332	334	1
964	0	297	334	9
14	0	1	334	1
82	6	17	334	29
299	52	1	334	2
6269	0	1963	334	6573
3	21	225	334	3
2643	7	886	334	1
1	16	148	334	1
47	0	56	334	1
28	2	9	334	2
1132	1	181	334	11
53	0	287	334	2
1859	0	402	334	10
241	1	606	334	47
259	0	37	334	101
374	2	17	334	1
193	18	60	334	2
20	6	108	334	1
80	5	2756	334	6858
16	14	36	334	1
42	0	8	334	1
18	15	30	334	14
64	34	127	334	1
40	27	258	334	21
54	11	1760	334	161
1536	6	2848	334	1
161	0	639	334	5282
697	0	20	334	12
1	16	58	334	45
5	15	7	334	3
677	2	9	334	6
12	3	37	334	1
101	36	91	334	1
1137	1	3919	334	1449
137	0	812	334	3
255	43	786	334	25
28	25	2	334	1
875	0	205	334	5
2203	1	102	334	10
22	3	342	334	8
13	17	4	334	1
3726	17	2314	334	6960
102	1	2203	334	138
1568	0	5155	334	615
1860	1	886	334	4992
19	8	17	334	1
446	9	204	334	1
33	27	258	334	25
608	7	49	334	108
572	9	333	334	19
170	0	4369	334	1979
936	0	353	334	2
825	20	150	334	8
309	9	2	334	1
421	9	793	334	17
66	16	179	334	74
1058	1	1366	334	3757
3349	0	687	334	3
714	0	134	334	1
0	0	626	334	5
98	0	1516	334	3852
717	10	32	334	2
218	7	1	334	1
14	1	26	334	1
3724	1	4621	334	479
3	49	44	334	4
1449	8	27	334	39
101	1	91	334	1
15	0	167	334	12
47	7	56	334	3
38	0	11	334	1
469	1	1897	334	205
298	1	3403	334	6108
1366	1	1058	334	5142
2756	1	541	334	5231
407	10	563	334	1
2	10	746	334	60
258	1	72	334	1
3919	0	104	334	4715
0	3	5	334	2
225	21	3	334	1
1	5	864	334	1
849	28	500	334	11
